#sim_number, id, t_peak, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
4553 , 76807 , 211.55428 , 11.39947 , 12.84721 , 192.70809 , 2.15266 , 0.00000 , 0.00000 , 64.23603 , 2.17376 , 1.00000 , 0.91013 , 26.68596
4554 , 64197 , 29.88781 , 7.78987 , 16.02616 , 240.39244 , 67.91950 , 0.00000 , 0.00000 , 80.13081 , 1.32151 , 1.00000 , 0.90602 , 22.92798
4555 , 658063 , 198.36960 , 11.19494 , 8.24953 , 123.74302 , 47.28158 , 0.00000 , 0.00000 , 41.24767 , 5.31984 , 1.00000 , 0.88454 , 7.57180
4556 , 904905 , 95.84375 , 10.53173 , 13.55161 , 203.27420 , 10.81963 , 0.00000 , 0.00000 , 67.75807 , 4.41298 , 1.00000 , 0.94105 , 24.95945
4557 , 301533 , 162.28903 , 13.19343 , 10.84880 , 162.73203 , 68.63978 , 0.00000 , 0.00000 , 54.24401 , 2.36848 , 1.00000 , 0.97987 , 19.89909
4558 , 162955 , 337.01730 , 9.51685 , 9.86880 , 148.03205 , 11.58259 , 0.00000 , 0.00000 , 49.34402 , 4.21671 , 1.00000 , 0.89486 , 11.12508
4559 , 507348 , 77.51934 , 10.17755 , 12.81302 , 192.19536 , 44.35149 , 0.00000 , 0.00000 , 64.06512 , 3.37011 , 1.00000 , 0.83473 , 3.75282
4560 , 805807 , 14.84504 , 7.46903 , 18.49013 , 277.35195 , 77.62560 , 0.00000 , 0.00000 , 92.45065 , 2.39689 , 1.00000 , 0.82895 , 20.05033
4561 , 844357 , 331.80042 , 5.97489 , 9.66878 , 145.03163 , 40.18114 , 0.00000 , 0.00000 , 48.34388 , 1.31685 , 1.00000 , 0.96788 , 9.47166
4562 , 567864 , 155.20395 , 8.24032 , 10.83559 , 162.53379 , 13.80108 , 0.00000 , 0.00000 , 54.17793 , 1.64215 , 1.00000 , 0.86110 , 16.35785
4563 , 415424 , 98.20164 , 8.81270 , 7.67170 , 115.07549 , 55.80161 , 0.00000 , 0.00000 , 38.35850 , 1.14959 , 1.00000 , 0.92834 , 18.75296
4564 , 53728 , 154.99239 , 9.60509 , 17.73723 , 266.05847 , 53.53392 , 0.00000 , 0.00000 , 88.68616 , 0.82792 , 1.00000 , 0.95863 , 13.44039
4565 , 62696 , 27.68993 , 10.07809 , 9.16842 , 137.52625 , 75.71271 , 0.00000 , 0.00000 , 45.84208 , 4.84878 , 1.00000 , 0.85380 , 21.71288
4566 , 260679 , 105.97390 , 10.36152 , 15.77836 , 236.67536 , 19.06508 , 0.00000 , 0.00000 , 78.89179 , 0.71171 , 1.00000 , 0.82309 , 15.18919
4567 , 644567 , 119.01137 , 7.17965 , 18.01839 , 270.27585 , 72.97250 , 0.00000 , 0.00000 , 90.09195 , 5.47070 , 1.00000 , 0.93466 , 18.07589
4568 , 652827 , 270.39083 , 10.83880 , 14.55281 , 218.29210 , 84.03978 , 0.00000 , 0.00000 , 72.76403 , 1.64326 , 1.00000 , 0.94150 , 10.08226
4569 , 890109 , 85.73913 , 10.24217 , 12.98273 , 194.74088 , 57.13824 , 0.00000 , 0.00000 , 64.91363 , 1.35328 , 1.00000 , 0.98250 , 12.39495
4570 , 818427 , 59.50689 , 13.40895 , 11.42502 , 171.37526 , 17.69149 , 0.00000 , 0.00000 , 57.12509 , 0.63849 , 1.00000 , 0.91736 , 12.23854
4571 , 764778 , 197.29557 , 9.19931 , 19.38082 , 290.71231 , 18.06855 , 0.00000 , 0.00000 , 96.90410 , 1.45673 , 1.00000 , 0.87673 , 20.23640
4572 , 245186 , 44.03542 , 8.45944 , 17.15462 , 257.31934 , 91.21431 , 0.00000 , 0.00000 , 85.77311 , 3.46716 , 1.00000 , 0.82460 , 14.83071
4573 , 191959 , 16.68561 , 13.07589 , 11.41653 , 171.24802 , 79.32170 , 0.00000 , 0.00000 , 57.08267 , 2.82226 , 1.00000 , 0.93337 , 22.77073
4574 , 271761 , 43.65254 , 10.74600 , 17.66916 , 265.03737 , 18.00360 , 0.00000 , 0.00000 , 88.34579 , 0.82390 , 1.00000 , 0.96714 , 15.18975
4575 , 459120 , 127.21905 , 14.21117 , 9.34585 , 140.18775 , 35.20969 , 0.00000 , 0.00000 , 46.72925 , 5.08611 , 1.00000 , 0.81075 , 8.15251
4576 , 869158 , 192.07104 , 8.21543 , 16.82788 , 252.41825 , 45.11661 , 0.00000 , 0.00000 , 84.13942 , 3.66439 , 1.00000 , 0.87877 , 25.40606
4577 , 895600 , 61.22486 , 8.87673 , 17.00031 , 255.00462 , 93.93505 , 0.00000 , 0.00000 , 85.00154 , 2.34650 , 1.00000 , 0.89478 , 27.45407
4578 , 299381 , 165.70818 , 10.62483 , 18.91272 , 283.69081 , 61.02498 , 0.00000 , 0.00000 , 94.56360 , 5.98249 , 1.00000 , 0.96267 , 23.13316
4579 , 892619 , 138.02058 , 13.14426 , 15.28314 , 229.24710 , 45.40479 , 0.00000 , 0.00000 , 76.41570 , 1.06965 , 1.00000 , 0.86181 , 12.74079
4580 , 334689 , 189.66190 , 7.08557 , 14.67990 , 220.19857 , 83.89802 , 0.00000 , 0.00000 , 73.39952 , 2.42252 , 1.00000 , 0.81676 , 18.26630
4581 , 477487 , 81.54108 , 10.81242 , 12.15833 , 182.37490 , 25.53475 , 0.00000 , 0.00000 , 60.79163 , 2.35847 , 1.00000 , 0.96486 , 17.03203
4582 , 968011 , 114.99617 , 9.64191 , 16.97536 , 254.63045 , 11.21242 , 0.00000 , 0.00000 , 84.87682 , 0.31134 , 1.00000 , 0.90807 , 23.37024
4583 , 91258 , 180.23938 , 8.49906 , 9.65727 , 144.85906 , 81.86804 , 0.00000 , 0.00000 , 48.28635 , 4.34741 , 1.00000 , 0.85555 , 13.00600
4584 , 513628 , 177.17118 , 7.87483 , 16.63756 , 249.56338 , 45.35959 , 0.00000 , 0.00000 , 83.18779 , 2.48589 , 1.00000 , 0.93836 , 25.89836
4585 , 40111 , 95.39021 , 8.18493 , 11.99365 , 179.90477 , 89.39094 , 0.00000 , 0.00000 , 59.96826 , 5.95634 , 1.00000 , 0.81832 , 19.66545
4586 , 643211 , 267.11602 , 8.10711 , 8.91612 , 133.74185 , 51.24282 , 0.00000 , 0.00000 , 44.58062 , 1.77070 , 1.00000 , 0.83886 , 19.84653
4587 , 469139 , 198.60409 , 13.15414 , 18.38181 , 275.72714 , 30.25867 , 0.00000 , 0.00000 , 91.90905 , 0.22446 , 1.00000 , 0.82621 , 18.16899
4588 , 229694 , 278.89988 , 6.52594 , 10.82866 , 162.42989 , 73.68491 , 0.00000 , 0.00000 , 54.14330 , 1.47194 , 1.00000 , 0.97094 , 12.51823
4589 , 782472 , 116.12103 , 13.42375 , 16.49012 , 247.35179 , 66.71310 , 0.00000 , 0.00000 , 82.45060 , 4.45508 , 1.00000 , 0.87521 , 21.10100
4590 , 329606 , 104.86846 , 11.35311 , 12.44283 , 186.64250 , 50.60466 , 0.00000 , 0.00000 , 62.21417 , 4.68961 , 1.00000 , 0.90363 , 20.31746
4591 , 415760 , 123.62461 , 12.89689 , 12.14678 , 182.20170 , 3.50005 , 0.00000 , 0.00000 , 60.73390 , 0.49114 , 1.00000 , 0.96823 , 16.23117
4592 , 115702 , 149.85166 , 9.96798 , 17.81756 , 267.26336 , 10.51464 , 0.00000 , 0.00000 , 89.08779 , 1.48707 , 1.00000 , 0.96352 , 18.43426
4593 , 61543 , 141.11382 , 11.74095 , 10.10807 , 151.62100 , 62.26097 , 0.00000 , 0.00000 , 50.54033 , 0.32892 , 1.00000 , 0.86778 , 18.04150
4594 , 355397 , 263.83713 , 9.08700 , 11.22524 , 168.37858 , 41.08349 , 0.00000 , 0.00000 , 56.12619 , 1.84625 , 1.00000 , 0.89376 , 18.70971
4595 , 415847 , 253.64415 , 14.94410 , 10.36459 , 155.46882 , 89.41160 , 0.00000 , 0.00000 , 51.82294 , 4.33039 , 1.00000 , 0.95876 , 18.34631
4596 , 562430 , 28.34914 , 10.48429 , 19.47245 , 292.08675 , 6.17426 , 0.00000 , 0.00000 , 97.36225 , 2.36461 , 1.00000 , 0.82411 , 20.56536
4597 , 57856 , 104.40955 , 12.36408 , 9.78480 , 146.77207 , 60.67552 , 0.00000 , 0.00000 , 48.92402 , 0.38208 , 1.00000 , 0.84098 , 21.74466
4598 , 200870 , 122.87591 , 8.24100 , 14.49292 , 217.39382 , 25.90512 , 0.00000 , 0.00000 , 72.46461 , 0.81192 , 1.00000 , 0.91354 , 9.94372
4599 , 583528 , 12.69842 , 6.58772 , 15.14773 , 227.21602 , 40.50704 , 0.00000 , 0.00000 , 75.73867 , 1.43773 , 1.00000 , 0.81704 , 9.09523
4600 , 897201 , 162.98432 , 13.20768 , 19.95741 , 299.36110 , 23.49032 , 0.00000 , 0.00000 , 99.78703 , 1.07562 , 1.00000 , 0.85325 , 17.35736
4601 , 96066 , 90.50500 , 7.21649 , 13.45291 , 201.79369 , 66.64060 , 0.00000 , 0.00000 , 67.26456 , 3.25828 , 1.00000 , 0.84113 , 12.68726
4602 , 700793 , 111.88848 , 9.02867 , 8.30029 , 124.50436 , 20.89494 , 0.00000 , 0.00000 , 41.50145 , 3.78417 , 1.00000 , 0.94509 , 14.91532
4603 , 201346 , 264.56833 , 10.09701 , 15.02314 , 225.34714 , 74.94666 , 0.00000 , 0.00000 , 75.11571 , 1.96652 , 1.00000 , 0.82005 , 14.11313
4604 , 533763 , 255.38013 , 8.30730 , 16.07019 , 241.05279 , 82.81705 , 0.00000 , 0.00000 , 80.35093 , 3.81218 , 1.00000 , 0.96646 , 12.62883
4605 , 245724 , 276.22247 , 9.74397 , 13.99176 , 209.87643 , 24.89555 , 0.00000 , 0.00000 , 69.95881 , 0.65686 , 1.00000 , 0.94256 , 15.06957
4606 , 683833 , 129.40390 , 11.40774 , 10.82024 , 162.30353 , 21.19530 , 0.00000 , 0.00000 , 54.10118 , 1.68690 , 1.00000 , 0.92293 , 21.65531
4607 , 790486 , 165.65263 , 9.26444 , 11.15286 , 167.29296 , 58.05178 , 0.00000 , 0.00000 , 55.76432 , 3.01545 , 1.00000 , 0.93540 , 26.19714
4608 , 862885 , 105.44773 , 8.19924 , 8.36254 , 125.43810 , 28.45718 , 0.00000 , 0.00000 , 41.81270 , 1.16218 , 1.00000 , 0.90471 , 15.34172
4609 , 889485 , 229.23944 , 11.03767 , 15.05645 , 225.84674 , 15.30488 , 0.00000 , 0.00000 , 75.28225 , 1.09359 , 1.00000 , 0.86884 , 8.38203
4610 , 769917 , 318.73409 , 8.36077 , 9.09948 , 136.49226 , 80.83276 , 0.00000 , 0.00000 , 45.49742 , 2.91511 , 1.00000 , 0.90152 , 9.80831
4611 , 476069 , 231.29130 , 9.94113 , 15.00189 , 225.02836 , 66.70092 , 0.00000 , 0.00000 , 75.00945 , 1.99897 , 1.00000 , 0.91249 , 10.03135
4612 , 614233 , 34.33146 , 8.77538 , 12.09697 , 181.45460 , 7.26200 , 0.00000 , 0.00000 , 60.48487 , 4.22652 , 1.00000 , 0.81745 , 19.10206
4613 , 341634 , 29.88975 , 12.22998 , 8.14463 , 122.16949 , 87.45462 , 0.00000 , 0.00000 , 40.72316 , 1.47736 , 1.00000 , 0.90954 , 10.63735
4614 , 751621 , 320.80153 , 9.80187 , 6.94270 , 104.14043 , 28.87828 , 0.00000 , 0.00000 , 34.71348 , 1.71870 , 1.00000 , 0.86356 , 19.70929
4615 , 637150 , 136.09664 , 8.85082 , 16.61454 , 249.21807 , 16.64332 , 0.00000 , 0.00000 , 83.07269 , 4.94241 , 1.00000 , 0.88781 , 25.05722
4616 , 940592 , 270.77570 , 8.02918 , 14.83966 , 222.59485 , 29.66708 , 0.00000 , 0.00000 , 74.19828 , 3.45665 , 1.00000 , 0.98883 , 11.51862
4617 , 653275 , 89.17594 , 11.04542 , 18.08914 , 271.33716 , 37.80449 , 0.00000 , 0.00000 , 90.44572 , 2.12831 , 1.00000 , 0.89961 , 15.28265
4618 , 295933 , 88.10225 , 8.15282 , 16.23896 , 243.58438 , 61.59528 , 0.00000 , 0.00000 , 81.19479 , 5.97033 , 1.00000 , 0.92133 , 14.82915
4619 , 716108 , 52.57457 , 11.70174 , 16.88561 , 253.28414 , 42.81491 , 0.00000 , 0.00000 , 84.42805 , 5.39346 , 1.00000 , 0.92143 , 23.42114
4620 , 531058 , 187.82041 , 9.35679 , 16.58247 , 248.73703 , 21.40230 , 0.00000 , 0.00000 , 82.91234 , 4.14393 , 1.00000 , 0.84901 , 19.22175
4621 , 5790 , 166.36879 , 13.09441 , 7.19507 , 107.92610 , 65.07314 , 0.00000 , 0.00000 , 35.97537 , 6.20983 , 1.00000 , 0.89158 , 16.63514
4622 , 107570 , 191.20407 , 9.75484 , 16.85205 , 252.78074 , 54.73412 , 0.00000 , 0.00000 , 84.26025 , 5.61272 , 1.00000 , 0.91412 , 18.41526
4623 , 653915 , 215.06478 , 11.18620 , 16.80089 , 252.01329 , 5.61313 , 0.00000 , 0.00000 , 84.00443 , 5.57269 , 1.00000 , 0.89372 , 16.99000
4624 , 34378 , 111.53538 , 8.68125 , 14.17213 , 212.58201 , 45.44819 , 0.00000 , 0.00000 , 70.86067 , 1.42896 , 1.00000 , 0.84378 , 14.86183
4625 , 166552 , 158.31339 , 9.23687 , 7.21480 , 108.22196 , 94.59112 , 0.00000 , 0.00000 , 36.07399 , 2.09792 , 1.00000 , 0.81696 , 14.37173
4626 , 758930 , 120.64947 , 8.13022 , 17.18077 , 257.71150 , 23.23049 , 0.00000 , 0.00000 , 85.90383 , 3.46853 , 1.00000 , 0.82948 , 17.77107
4627 , 342039 , 119.05974 , 11.55969 , 13.38051 , 200.70758 , 60.44377 , 0.00000 , 0.00000 , 66.90253 , 5.20928 , 1.00000 , 0.90776 , 5.59998
4628 , 348494 , 20.22926 , 7.53069 , 19.64781 , 294.71710 , 49.55847 , 0.00000 , 0.00000 , 98.23903 , 0.84504 , 1.00000 , 0.96173 , 20.21544
4629 , 135334 , 119.70592 , 8.18492 , 14.65097 , 219.76456 , 19.54894 , 0.00000 , 0.00000 , 73.25485 , 1.87746 , 1.00000 , 0.89302 , 8.85308
4630 , 405276 , 103.81617 , 9.36677 , 11.50430 , 172.56457 , 77.46906 , 0.00000 , 0.00000 , 57.52152 , 1.33148 , 1.00000 , 0.91753 , 15.70084
4631 , 469830 , 201.91055 , 9.91524 , 18.86616 , 282.99247 , 10.34439 , 0.00000 , 0.00000 , 94.33082 , 1.14592 , 1.00000 , 0.82551 , 20.47345
4632 , 692131 , 244.31678 , 8.77602 , 13.93676 , 209.05139 , 57.68018 , 0.00000 , 0.00000 , 69.68380 , 5.04392 , 1.00000 , 0.87001 , 18.79228
4633 , 830320 , 165.77637 , 13.32675 , 18.50555 , 277.58325 , 65.65718 , 0.00000 , 0.00000 , 92.52775 , 1.42791 , 1.00000 , 0.94428 , 12.93106
4634 , 146707 , 174.02564 , 12.05973 , 17.45827 , 261.87410 , 82.92783 , 0.00000 , 0.00000 , 87.29137 , 5.16543 , 1.00000 , 0.85911 , 10.50767
4635 , 477279 , 64.84283 , 8.30860 , 11.54233 , 173.13500 , 86.61415 , 0.00000 , 0.00000 , 57.71167 , 2.60715 , 1.00000 , 0.92511 , 15.79422
4636 , 970625 , 288.08917 , 10.04849 , 9.04768 , 135.71527 , 50.52735 , 0.00000 , 0.00000 , 45.23842 , 0.87662 , 1.00000 , 0.97721 , 20.97418
4637 , 821764 , 12.97830 , 10.71968 , 15.25735 , 228.86025 , 38.29708 , 0.00000 , 0.00000 , 76.28675 , 6.04076 , 1.00000 , 0.88671 , 17.46972
4638 , 658195 , 212.61241 , 6.11260 , 9.29297 , 139.39461 , 39.41119 , 0.00000 , 0.00000 , 46.46487 , 4.80514 , 1.00000 , 0.87760 , 9.32910
4639 , 898516 , 105.91219 , 10.62441 , 8.10252 , 121.53774 , 5.05545 , 0.00000 , 0.00000 , 40.51258 , 4.82541 , 1.00000 , 0.87128 , 16.58221
4640 , 845717 , 190.84286 , 8.54811 , 17.00448 , 255.06713 , 10.32107 , 0.00000 , 0.00000 , 85.02238 , 1.01086 , 1.00000 , 0.98517 , 17.20436
4641 , 322609 , 235.69532 , 7.48710 , 13.93283 , 208.99245 , 31.89835 , 0.00000 , 0.00000 , 69.66415 , 1.84207 , 1.00000 , 0.96518 , 16.43851
4642 , 775979 , 290.69826 , 9.07822 , 10.50591 , 157.58872 , 23.71200 , 0.00000 , 0.00000 , 52.52957 , 1.97398 , 1.00000 , 0.90282 , 11.22183
4643 , 314065 , 226.31578 , 9.47761 , 16.90607 , 253.59103 , 59.56161 , 0.00000 , 0.00000 , 84.53034 , 4.31660 , 1.00000 , 0.91866 , 17.42511
4644 , 305799 , 113.36528 , 10.06736 , 10.83909 , 162.58635 , 45.36701 , 0.00000 , 0.00000 , 54.19545 , 2.72889 , 1.00000 , 0.83234 , 12.86133
4645 , 809020 , 228.97790 , 9.23983 , 8.97761 , 134.66422 , 31.10757 , 0.00000 , 0.00000 , 44.88807 , 3.12470 , 1.00000 , 0.89448 , 23.82559
4646 , 171465 , 60.21991 , 11.84990 , 14.27036 , 214.05541 , 61.98703 , 0.00000 , 0.00000 , 71.35180 , 3.61733 , 1.00000 , 0.82701 , 14.21696
4647 , 140967 , 180.84495 , 10.24213 , 6.81028 , 102.15415 , 48.83312 , 0.00000 , 0.00000 , 34.05138 , 2.36289 , 1.00000 , 0.84101 , 11.36421
4648 , 925532 , 346.43461 , 9.40832 , 7.08781 , 106.31722 , 48.00126 , 0.00000 , 0.00000 , 35.43907 , 2.25430 , 1.00000 , 0.92153 , 11.24011
4649 , 438876 , 250.16356 , 11.56743 , 7.37720 , 110.65794 , 21.17940 , 0.00000 , 0.00000 , 36.88598 , 1.65092 , 1.00000 , 0.82657 , 19.87755
4650 , 968094 , 161.09681 , 9.83621 , 13.32378 , 199.85668 , 6.20066 , 0.00000 , 0.00000 , 66.61889 , 2.86633 , 1.00000 , 0.96514 , 16.13494
4651 , 78226 , 154.88306 , 10.54885 , 14.60067 , 219.00999 , 2.20122 , 0.00000 , 0.00000 , 73.00333 , 0.38322 , 1.00000 , 0.87950 , 18.72274
4652 , 777335 , 264.24387 , 11.72300 , 14.98181 , 224.72719 , 60.02405 , 0.00000 , 0.00000 , 74.90906 , 0.99434 , 1.00000 , 0.85131 , 18.53095
4653 , 961137 , 100.76666 , 10.95511 , 12.41470 , 186.22051 , 33.54388 , 0.00000 , 0.00000 , 62.07350 , 6.09456 , 1.00000 , 0.98408 , 23.05053
4654 , 899912 , 171.58038 , 8.10928 , 14.56922 , 218.53825 , 84.85589 , 0.00000 , 0.00000 , 72.84608 , 4.53885 , 1.00000 , 0.84216 , 10.98066
4655 , 901863 , 139.71472 , 7.16641 , 16.35709 , 245.35631 , 99.80621 , 0.00000 , 0.00000 , 81.78544 , 4.79682 , 1.00000 , 0.89269 , 13.73933
4656 , 863911 , 188.51656 , 6.88914 , 16.79472 , 251.92079 , 72.27010 , 0.00000 , 0.00000 , 83.97360 , 1.44609 , 1.00000 , 0.85957 , 15.73874
4657 , 632733 , 20.91299 , 11.50427 , 13.82748 , 207.41224 , 6.28591 , 0.00000 , 0.00000 , 69.13741 , 2.68277 , 1.00000 , 0.90645 , 21.42912
4658 , 948702 , 121.60715 , 6.50331 , 10.58494 , 158.77410 , 17.34731 , 0.00000 , 0.00000 , 52.92470 , 3.30387 , 1.00000 , 0.96904 , 22.29320
4659 , 408277 , 118.71396 , 12.52957 , 19.24806 , 288.72090 , 47.11057 , 0.00000 , 0.00000 , 96.24030 , 3.69048 , 1.00000 , 0.86580 , 25.20033
4660 , 960207 , 93.77680 , 11.00912 , 15.43329 , 231.49929 , 44.62263 , 0.00000 , 0.00000 , 77.16643 , 4.46399 , 1.00000 , 0.91152 , 8.01395
4661 , 408039 , 92.01516 , 14.31909 , 18.68640 , 280.29597 , 45.01952 , 0.00000 , 0.00000 , 93.43199 , 3.57837 , 1.00000 , 0.96815 , 15.49689
4662 , 117834 , 282.44876 , 11.77465 , 14.16511 , 212.47664 , 71.70758 , 0.00000 , 0.00000 , 70.82555 , 2.10597 , 1.00000 , 0.89811 , 22.78089
4663 , 465773 , 188.13765 , 10.62041 , 15.74427 , 236.16412 , 78.57112 , 0.00000 , 0.00000 , 78.72137 , 3.91023 , 1.00000 , 0.84367 , 25.31654
4664 , 806538 , 326.57856 , 10.65835 , 11.06021 , 165.90308 , 29.43166 , 0.00000 , 0.00000 , 55.30103 , 4.22987 , 1.00000 , 0.97970 , 24.20171
4665 , 804744 , 65.12714 , 10.01487 , 13.71794 , 205.76917 , 31.78898 , 0.00000 , 0.00000 , 68.58972 , 1.90155 , 1.00000 , 0.96867 , 15.30770
4666 , 472685 , 29.45126 , 9.43252 , 13.30413 , 199.56198 , 7.38683 , 0.00000 , 0.00000 , 66.52066 , 2.68501 , 1.00000 , 0.86700 , 21.74834
4667 , 284498 , 44.87747 , 8.10168 , 10.29624 , 154.44367 , 94.55941 , 0.00000 , 0.00000 , 51.48122 , 6.03351 , 1.00000 , 0.91010 , 16.27994
4668 , 59628 , 64.25924 , 11.04713 , 13.77614 , 206.64215 , 19.58244 , 0.00000 , 0.00000 , 68.88072 , 2.79533 , 1.00000 , 0.82133 , 13.61657
4669 , 450679 , 240.73247 , 10.49502 , 12.13193 , 181.97895 , 32.23613 , 0.00000 , 0.00000 , 60.65965 , 1.23606 , 1.00000 , 0.95650 , 11.75136
4670 , 286769 , 124.95882 , 8.04501 , 10.41892 , 156.28386 , 36.98927 , 0.00000 , 0.00000 , 52.09462 , 2.90936 , 1.00000 , 0.89140 , 15.56478
4671 , 915910 , 163.41325 , 8.92647 , 11.88478 , 178.27170 , 71.97818 , 0.00000 , 0.00000 , 59.42390 , 5.36496 , 1.00000 , 0.85973 , 6.38461
4672 , 932323 , 157.71652 , 9.90437 , 17.76694 , 266.50403 , 28.28871 , 0.00000 , 0.00000 , 88.83468 , 1.12281 , 1.00000 , 0.92590 , 17.54784
4673 , 344480 , 24.60505 , 10.75926 , 13.23696 , 198.55433 , 58.84720 , 0.00000 , 0.00000 , 66.18478 , 0.92527 , 1.00000 , 0.91992 , 16.10425
4674 , 302135 , 183.25829 , 10.52164 , 12.53129 , 187.96931 , 59.90471 , 0.00000 , 0.00000 , 62.65644 , 5.48471 , 1.00000 , 0.82264 , 11.86873
4675 , 266710 , 117.22323 , 8.90965 , 7.63281 , 114.49208 , 14.06233 , 0.00000 , 0.00000 , 38.16403 , 3.15796 , 1.00000 , 0.89802 , 20.30926
4676 , 304302 , 69.35578 , 8.05359 , 10.87032 , 163.05485 , 5.04789 , 0.00000 , 0.00000 , 54.35162 , 5.08980 , 1.00000 , 0.95210 , 13.70302
4677 , 726979 , 225.19252 , 5.53228 , 13.45474 , 201.82111 , 82.39212 , 0.00000 , 0.00000 , 67.27370 , 2.28757 , 1.00000 , 0.87512 , 14.32838
4678 , 639921 , 235.66337 , 13.65582 , 14.92757 , 223.91352 , 21.32150 , 0.00000 , 0.00000 , 74.63784 , 1.05767 , 1.00000 , 0.98008 , 8.74802
4679 , 627272 , 44.35341 , 4.68955 , 17.95510 , 269.32655 , 26.30579 , 0.00000 , 0.00000 , 89.77552 , 6.01447 , 1.00000 , 0.81458 , 20.72973
4680 , 790421 , 77.34368 , 10.06601 , 7.61217 , 114.18249 , 54.54681 , 0.00000 , 0.00000 , 38.06083 , 6.15546 , 1.00000 , 0.92022 , 15.18858
4681 , 495950 , 154.04354 , 10.87350 , 9.75774 , 146.36609 , 66.47538 , 0.00000 , 0.00000 , 48.78870 , 1.35968 , 1.00000 , 0.95733 , 20.26552
4682 , 4391 , 87.79348 , 10.99567 , 14.45858 , 216.87871 , 69.91986 , 0.00000 , 0.00000 , 72.29290 , 4.50834 , 1.00000 , 0.84487 , 19.00382
4683 , 594893 , 220.13214 , 6.20584 , 11.48804 , 172.32056 , 21.99502 , 0.00000 , 0.00000 , 57.44019 , 1.93161 , 1.00000 , 0.93799 , 20.16169
4684 , 441576 , 42.60363 , 5.47511 , 8.26041 , 123.90622 , 80.15515 , 0.00000 , 0.00000 , 41.30207 , 3.45524 , 1.00000 , 0.95739 , 13.44046
4685 , 581452 , 199.57645 , 10.83520 , 19.37715 , 290.65721 , 85.63250 , 0.00000 , 0.00000 , 96.88574 , 5.28980 , 1.00000 , 0.89327 , 21.10491
4686 , 810234 , 17.76931 , 9.72167 , 12.00357 , 180.05361 , 64.44027 , 0.00000 , 0.00000 , 60.01787 , 1.95770 , 1.00000 , 0.87755 , 20.40558
4687 , 467160 , 173.16728 , 4.87946 , 13.54673 , 203.20088 , 36.32147 , 0.00000 , 0.00000 , 67.73363 , 3.74817 , 1.00000 , 0.96700 , 22.20831
4688 , 601824 , 109.92032 , 14.01574 , 19.64310 , 294.64656 , 94.48101 , 0.00000 , 0.00000 , 98.21552 , 0.17546 , 1.00000 , 0.88167 , 17.06927
4689 , 316595 , 54.52820 , 7.95173 , 7.64951 , 114.74269 , 18.98567 , 0.00000 , 0.00000 , 38.24756 , 6.26459 , 1.00000 , 0.95268 , 12.00769
4690 , 661367 , 42.34821 , 13.46847 , 10.97475 , 164.62130 , 96.51527 , 0.00000 , 0.00000 , 54.87377 , 2.48184 , 1.00000 , 0.98293 , 24.08232
4691 , 376927 , 156.17948 , 6.26865 , 11.78006 , 176.70092 , 24.69450 , 0.00000 , 0.00000 , 58.90031 , 4.41278 , 1.00000 , 0.82218 , 13.25724
4692 , 84084 , 98.88210 , 12.03739 , 10.07323 , 151.09849 , 34.55941 , 0.00000 , 0.00000 , 50.36616 , 4.46504 , 1.00000 , 0.84420 , 14.57623
4693 , 170755 , 89.71886 , 11.80757 , 18.93788 , 284.06827 , 6.67285 , 0.00000 , 0.00000 , 94.68942 , 2.87662 , 1.00000 , 0.82820 , 19.71641
4694 , 914007 , 258.82119 , 9.30274 , 15.70962 , 235.64426 , 1.16935 , 0.00000 , 0.00000 , 78.54809 , 5.62413 , 1.00000 , 0.81275 , 25.97474
4695 , 240551 , 132.20112 , 7.41587 , 11.39479 , 170.92187 , 95.15137 , 0.00000 , 0.00000 , 56.97396 , 2.34618 , 1.00000 , 0.88102 , 20.77318
4696 , 860403 , 59.77430 , 6.55335 , 12.89923 , 193.48849 , 23.14954 , 0.00000 , 0.00000 , 64.49616 , 5.94202 , 1.00000 , 0.81175 , 13.73656
4697 , 334180 , 204.04158 , 6.64894 , 16.15438 , 242.31574 , 18.09363 , 0.00000 , 0.00000 , 80.77191 , 2.43584 , 1.00000 , 0.92458 , 28.43481
4698 , 449780 , 115.48174 , 9.91215 , 8.10377 , 121.55650 , 36.34629 , 0.00000 , 0.00000 , 40.51883 , 2.87201 , 1.00000 , 0.96123 , 13.39005
4699 , 11279 , 51.56860 , 9.23272 , 16.98517 , 254.77750 , 12.70622 , 0.00000 , 0.00000 , 84.92583 , 2.28678 , 1.00000 , 0.97281 , 17.74236
4700 , 54318 , 183.47251 , 11.33409 , 16.87674 , 253.15114 , 93.27095 , 0.00000 , 0.00000 , 84.38371 , 1.01651 , 1.00000 , 0.98746 , 9.19692
4701 , 518661 , 98.89126 , 8.63337 , 12.14168 , 182.12516 , 49.04512 , 0.00000 , 0.00000 , 60.70839 , 5.19044 , 1.00000 , 0.88342 , 16.68514
4702 , 31477 , 206.57017 , 10.41975 , 17.86910 , 268.03655 , 77.98302 , 0.00000 , 0.00000 , 89.34552 , 2.43234 , 1.00000 , 0.86491 , 4.80681
4703 , 505378 , 24.17449 , 8.60598 , 19.56952 , 293.54286 , 55.46801 , 0.00000 , 0.00000 , 97.84762 , 4.82576 , 1.00000 , 0.95257 , 9.95279
